ID,Judul,Abstrak,Tahun,teks_gabung,teks_bersih,tokens
15400,SISTEM INFORMASI LAYANAN ASURANSI BERBASIS\r\nANDROID DAN WEB SERVICE PADA AJB BUMIPUTERA \r\n1912 CABANG SEKIP PALEMBANG.,"Dalam rangka meningkatkan kualitas pelayanan perusahaan, AJB Bumiputera 1912 Cabang Sekip Palembang membutuhkan suatu sistem pendukung yang dapat mempermudah dalam proses kegiatan layanan asuransi bagi nasabah atau pemegang polis-nya. selain itu, sistem ini juga diharapkan dapat meminimalisir biaya opersional perusahaan yang selama ini menjadi sebab utama menurunnya omset keuntungan bagi perusahaan asuransi di Indonesia. Layanan asuransi ini bertujuan untuk menarik minat para calon nasabah asuransi agar mau mengansuransi-kan diri baik jiwa, pendidikan maupun hari tuanya, yang selama ini enggan untuk ikut asuransi dengan alasan proses pencairan dana (klaim) yang lama atau proses penerbitan polis yang terkesan sulit. Penelitian ini bertujuan untuk merancang dan membangun Sistem Informasi Layanan Asuransi pada AJB Bumiputera 1912 Palembang yang mampu mempermudah proses penerbitan polis, angsuran premi, pengajuan klaim asuransi dan menjadi media promosi bagi produk-produk asuransi perusahaan serta diharapkan mampu memanajemen kegiatan agen asuransi dan pemegang polis. Metode penelitian yang digunakan yaitu metode penelitian kualitatif dengan metode pengumpulan data yaitu observasi, wawancara, studi kepustakaan, dan dokumentasi. Metode pengembangan sistem yang digunakan yaitu Prototype. Alat bantu analisis dan perancangan yang digunakan yaitu Data Flow Diagram (DFD), Use case Diagram, Class Diagram, Activity Diagram, Squence Diagram, serta perancangan database menggunakan Entity Relationship Diagram (ERD), Bahasa pemrograman yang digunakan yaitu Hypertext Preprocessor (PHP), Java (Eclips IDE), Framework Codeigniter serta database menggunakan MySQL, Metode pengujian menggunakan Blackbox testing. Diharapkan sistem dapat membantu kegiatan layanan asuransi terutama dalam kegiatan pengajuan klaim dan penerbitan polis asuransi.",2021,"SISTEM INFORMASI LAYANAN ASURANSI BERBASIS\r\nANDROID DAN WEB SERVICE PADA AJB BUMIPUTERA \r\n1912 CABANG SEKIP PALEMBANG. Dalam rangka meningkatkan kualitas pelayanan perusahaan, AJB Bumiputera 1912 Cabang Sekip Palembang membutuhkan suatu sistem pendukung yang dapat mempermudah dalam proses kegiatan layanan asuransi bagi nasabah atau pemegang polis-nya. selain itu, sistem ini juga diharapkan dapat meminimalisir biaya opersional perusahaan yang selama ini menjadi sebab utama menurunnya omset keuntungan bagi perusahaan asuransi di Indonesia. Layanan asuransi ini bertujuan untuk menarik minat para calon nasabah asuransi agar mau mengansuransi-kan diri baik jiwa, pendidikan maupun hari tuanya, yang selama ini enggan untuk ikut asuransi dengan alasan proses pencairan dana (klaim) yang lama atau proses penerbitan polis yang terkesan sulit. Penelitian ini bertujuan untuk merancang dan membangun Sistem Informasi Layanan Asuransi pada AJB Bumiputera 1912 Palembang yang mampu mempermudah proses penerbitan polis, angsuran premi, pengajuan klaim asuransi dan menjadi media promosi bagi produk-produk asuransi perusahaan serta diharapkan mampu memanajemen kegiatan agen asuransi dan pemegang polis. Metode penelitian yang digunakan yaitu metode penelitian kualitatif dengan metode pengumpulan data yaitu observasi, wawancara, studi kepustakaan, dan dokumentasi. Metode pengembangan sistem yang digunakan yaitu Prototype. Alat bantu analisis dan perancangan yang digunakan yaitu Data Flow Diagram (DFD), Use case Diagram, Class Diagram, Activity Diagram, Squence Diagram, serta perancangan database menggunakan Entity Relationship Diagram (ERD), Bahasa pemrograman yang digunakan yaitu Hypertext Preprocessor (PHP), Java (Eclips IDE), Framework Codeigniter serta database menggunakan MySQL, Metode pengujian menggunakan Blackbox testing. Diharapkan sistem dapat membantu kegiatan layanan asuransi terutama dalam kegiatan pengajuan klaim dan penerbitan polis asuransi.",sistem informasi layanan asuransi berbasis android dan web service pada ajb bumiputera cabang sekip palembang dalam rangka meningkatkan kualitas pelayanan perusahaan ajb bumiputera cabang sekip palembang membutuhkan suatu sistem pendukung yang dapat mempermudah dalam proses kegiatan layanan asuransi bagi nasabah atau pemegang polis nya selain itu sistem ini juga diharapkan dapat meminimalisir biaya opersional perusahaan yang selama ini menjadi sebab utama menurunnya omset keuntungan bagi perusahaan asuransi di indonesia layanan asuransi ini bertujuan untuk menarik minat para calon nasabah asuransi agar mau mengansuransi kan diri baik jiwa pendidikan maupun hari tuanya yang selama ini enggan untuk ikut asuransi dengan alasan proses pencairan dana klaim yang lama atau proses penerbitan polis yang terkesan sulit penelitian ini bertujuan untuk merancang dan membangun sistem informasi layanan asuransi pada ajb bumiputera palembang yang mampu mempermudah proses penerbitan polis angsuran premi pengajuan klaim asuransi dan menjadi media promosi bagi produk produk asuransi perusahaan serta diharapkan mampu memanajemen kegiatan agen asuransi dan pemegang polis metode penelitian yang digunakan yaitu metode penelitian kualitatif dengan metode pengumpulan data yaitu observasi wawancara studi kepustakaan dan dokumentasi metode pengembangan sistem yang digunakan yaitu prototype alat bantu analisis dan perancangan yang digunakan yaitu data flow diagram dfd use case diagram class diagram activity diagram squence diagram serta perancangan database menggunakan entity relationship diagram erd bahasa pemrograman yang digunakan yaitu hypertext preprocessor php java eclips ide framework codeigniter serta database menggunakan mysql metode pengujian menggunakan blackbox testing diharapkan sistem dapat membantu kegiatan layanan asuransi terutama dalam kegiatan pengajuan klaim dan penerbitan polis asuransi,"['layan_asuransi', 'android', 'service', 'ajb_bumiputera', 'cabang', 'sekip', 'rangka_tingkat', 'kualitas', 'usaha', 'ajb_bumiputera', 'cabang', 'sekip', 'layan_asuransi', 'bagi', 'nasabah', 'pegang', 'polis', 'nya', 'selain', 'meminimalisir', 'biaya', 'opersional', 'usaha', 'turun', 'omset', 'untung', 'bagi_usaha', 'asuransi', 'indonesia', 'layan_asuransi', 'tarik', 'minat', 'calon', 'nasabah', 'asuransi', 'agar', 'mengansuransi', 'kan', 'diri', 'jiwa', 'didik', 'maupun', 'hari', 'tua', 'enggan', 'ikut', 'asuransi', 'alas', 'cair', 'dana', 'klaim', 'terbit_polis', 'kes', 'rancang_bangun', 'layan_asuransi', 'ajb_bumiputera', 'mampu_mudah', 'terbit_polis', 'angsur', 'premi', 'klaim', 'asuransi', 'media', 'promosi', 'bagi', 'produk', 'produk', 'asuransi', 'usaha', 'mampu', 'manajemen', 'agen', 'asuransi', 'pegang', 'polis', 'guna_kualitatif', 'kumpul_data_observasi_wawancara', 'dokumentasi', 'guna_prototype', 'alat_guna', 'data_flow_diagram_dfd', 'use_case', 'diagram_class', 'diagram_activity', 'diagram', 'squence', 'diagram', 'database', 'entity_relationship_diagram', 'erd', 'bahasa_pemrograman', 'guna_hypertext_preprocessor_php', 'java', 'eclips', 'ide', 'framework_codeigniter', 'database_mysql', 'blackbox_testing', 'harap_bantu', 'layan_asuransi', 'klaim', 'terbit_polis', 'asuransi']"
16159,PEMANFAATAN HUMAN ORGANIZATION TECHNOLOGY-NET \r\nBENEFIT UNTUK MENGUKUR SISTEM INFORMASI E-TICKETING \r\nPADA PT KERETA API INDONESIA (Persero) DIVRE III KERTAPATI \r\nPALEMBANG.,"PT Kereta Api Indonesia (KAI) perlu mengembangkan sistem yang menunjang proses penjualan tiket secara elektronik (e-ticketing), karena meskipun penggunaannya sudah relatif tinggi namun masih terdapat beberapa kekurangan. Penelitian ini menganalisis keberhasilan penggunaan sistem e-ticketing Rail Ticket System (RTS) pada PT. Kereta Api Indonesia (Persero) Divisi Regional III Palembang dengan menggunakan metode Human, Organization, Technology (HOT) Fit Model. Tujuan dari penelitian ini adalah untuk mengetahui seberapa besar pengaruh antar variabel human, organization, technology, dan net benefit serta kesesuaian di antaranya. Hasil evaluasi dari penelitian ini yang menggunakan sampel 15 responden menunjukkan bahwa penerapan sistem informasi e-ticketing sudah sangat tepat serta telah memberikan hasil yang positif terbukti dengan nilai uji korelasi dari nilai masing-masing variabel yaitu teknologi berpengaruh positif terhadap manusia dengan tingkat korelasi 0,952. Teknologi berpengaruh positif terhadap organisasi dengan tingkat korelasi 0,883. Manusia berpengaruh positif terhadap organisasi dengan tingkat korelasi 0,913. Dan manusia serta organisasi berpengaruh positif terhadap net benefit dengan masing-masing tingkat korelasi 0,868 dan 0,848. Hasil evaluasi menunjukkan bahwa sistem informasi Rail Ticket System (RTS) berhasil dimanfaatkan.",2021,"PEMANFAATAN HUMAN ORGANIZATION TECHNOLOGY-NET \r\nBENEFIT UNTUK MENGUKUR SISTEM INFORMASI E-TICKETING \r\nPADA PT KERETA API INDONESIA (Persero) DIVRE III KERTAPATI \r\nPALEMBANG. PT Kereta Api Indonesia (KAI) perlu mengembangkan sistem yang menunjang proses penjualan tiket secara elektronik (e-ticketing), karena meskipun penggunaannya sudah relatif tinggi namun masih terdapat beberapa kekurangan. Penelitian ini menganalisis keberhasilan penggunaan sistem e-ticketing Rail Ticket System (RTS) pada PT. Kereta Api Indonesia (Persero) Divisi Regional III Palembang dengan menggunakan metode Human, Organization, Technology (HOT) Fit Model. Tujuan dari penelitian ini adalah untuk mengetahui seberapa besar pengaruh antar variabel human, organization, technology, dan net benefit serta kesesuaian di antaranya. Hasil evaluasi dari penelitian ini yang menggunakan sampel 15 responden menunjukkan bahwa penerapan sistem informasi e-ticketing sudah sangat tepat serta telah memberikan hasil yang positif terbukti dengan nilai uji korelasi dari nilai masing-masing variabel yaitu teknologi berpengaruh positif terhadap manusia dengan tingkat korelasi 0,952. Teknologi berpengaruh positif terhadap organisasi dengan tingkat korelasi 0,883. Manusia berpengaruh positif terhadap organisasi dengan tingkat korelasi 0,913. Dan manusia serta organisasi berpengaruh positif terhadap net benefit dengan masing-masing tingkat korelasi 0,868 dan 0,848. Hasil evaluasi menunjukkan bahwa sistem informasi Rail Ticket System (RTS) berhasil dimanfaatkan.",pemanfaatan human organization technology net benefit untuk mengukur sistem informasi e ticketing pada pt kereta api indonesia persero divre iii kertapati palembang pt kereta api indonesia kai perlu mengembangkan sistem yang menunjang proses penjualan tiket secara elektronik e ticketing karena meskipun penggunaannya sudah relatif tinggi namun masih terdapat beberapa kekurangan penelitian ini menganalisis keberhasilan penggunaan sistem e ticketing rail ticket system rts pada pt kereta api indonesia persero divisi regional iii palembang dengan menggunakan metode human organization technology hot fit model tujuan dari penelitian ini adalah untuk mengetahui seberapa besar pengaruh antar variabel human organization technology dan net benefit serta kesesuaian di antaranya hasil evaluasi dari penelitian ini yang menggunakan sampel responden menunjukkan bahwa penerapan sistem informasi e ticketing sudah sangat tepat serta telah memberikan hasil yang positif terbukti dengan nilai uji korelasi dari nilai masing masing variabel yaitu teknologi berpengaruh positif terhadap manusia dengan tingkat korelasi teknologi berpengaruh positif terhadap organisasi dengan tingkat korelasi manusia berpengaruh positif terhadap organisasi dengan tingkat korelasi dan manusia serta organisasi berpengaruh positif terhadap net benefit dengan masing masing tingkat korelasi dan hasil evaluasi menunjukkan bahwa sistem informasi rail ticket system rts berhasil dimanfaatkan,"['human_organization_technology_net', 'benefit', 'ticketing', 'kereta_api', 'indonesia', 'persero', 'divre', 'iii', 'kertapati', 'kereta_api', 'indonesia', 'kai', 'tunjang', 'jual', 'tiket', 'elektronik', 'ticketing', 'meski', 'relatif', 'ticketing', 'rail', 'ticket', 'system', 'rts', 'kereta_api', 'indonesia', 'persero', 'divisi', 'regional', 'iii', 'human_organization', 'technology', 'hot_fit', 'model', 'tahu_berapa_besar', 'pengaruh_antar_variabel', 'human_organization_technology_net', 'benefit', 'sampel', 'responden', 'ticketing', 'tepat', 'positif', 'bukti', 'uji', 'korelasi', 'variabel', 'teknologi', 'pengaruh_positif', 'manusia', 'tingkat_korelasi', 'teknologi', 'pengaruh_positif', 'organisasi', 'tingkat_korelasi', 'manusia', 'pengaruh_positif', 'organisasi', 'tingkat_korelasi', 'manusia_organisasi', 'pengaruh_positif', 'net_benefit', 'tingkat_korelasi', 'rail', 'ticket', 'system', 'rts']"
15465,SISTEM INFORMASI PERSATUAN AMAL KEMATIAN DESA \r\nSUNGAI PINANG KECAMATAN RAMBUTAN \r\nKABUPATEN BANYUASIN.,,2021,SISTEM INFORMASI PERSATUAN AMAL KEMATIAN DESA \r\nSUNGAI PINANG KECAMATAN RAMBUTAN \r\nKABUPATEN BANYUASIN.,sistem informasi persatuan amal kematian desa sungai pinang kecamatan rambutan kabupaten banyuasin,"['amal', 'mati', 'desa', 'sungai', 'pinang', 'camat', 'rambutan', 'kabupaten_banyuasin']"
18793,ANALISIS PENERIMAAN DAN PENGGUNAAN APLIKASI E-LKP\r\nUIN RADEN FATAH PALEMBANG MENGGUNAKAN MODEL FOR\r\nMANDATORY USE OF SOFTWARE TECHNOLOGIES.,"Electronic Lembar Kinerja Pegawai (E-LKP) merupakan aplikasi Universitas Islam Negeri\r\nRaden Fatah Palembang yang berbasis website digunakan oleh pegawai ASN dan Dosen\r\ndengan tugas tambahan dengan tujuan untuk melaporkan hasil kinerjanya. Pada penelitian ini\r\nbertujuan untuk mengetahui penerimaan dan penggunaan Aplikasi E-LKP (Electronic-Lembar\r\nKinerja Pegawai) UIN Raden Fatah Palembang menggunakan Model for Mandatory Use of\r\nSoftware Technologies (MMUST) dan menggunakan semua variabel pada MMUST yaitu 8\r\nkonstruk berupa Information Quality/Kualitas Informasi, Information Satisfaction/ Kepuasan\r\nInformasi, Social Influence/Pengaruh Sosial, Performance Expectancy/ Harapan Kinerja,\r\nAttitude/Sikap, Use/Penggunaan, Overall Satisfaction/Kepuasan Keseluruhan, dan Net\r\nBenefits/Manfaat bersih. Data dalam penelitian ini dikumpulkan menggunakan kuesioner yang\r\ndisebarkan kepada 186 responden. Analisis data yang digunakan yaitu menggunakan PLSSEM dengan tool Smart-PLS versi 3.0. Hasil keseluruhan dari penelitian ini menunjukkan\r\npenerimaan dan penggunaan aplikasi E-LKP UIN Raden Fatah Palembang menggunakan\r\nModel for Mandatory Use of Software Technologies (MMUST) berpengaruh sebesar 92,8%.\r\nDari persentase tersebut dapat disimpulkan bahwa aplikasi E-LKP UIN Raden Fatah\r\nPalembang sudah dapat diterima dan sudah digunakan oleh pengguna yaitu pegawai ASN dan\r\ndosen dengan tugas tambahan.\r\nKata Kunci: E-LKP, Model for Mandatory Use of Software Technologies (MMUST), PLSSEM",2021,"ANALISIS PENERIMAAN DAN PENGGUNAAN APLIKASI E-LKP\r\nUIN RADEN FATAH PALEMBANG MENGGUNAKAN MODEL FOR\r\nMANDATORY USE OF SOFTWARE TECHNOLOGIES. Electronic Lembar Kinerja Pegawai (E-LKP) merupakan aplikasi Universitas Islam Negeri\r\nRaden Fatah Palembang yang berbasis website digunakan oleh pegawai ASN dan Dosen\r\ndengan tugas tambahan dengan tujuan untuk melaporkan hasil kinerjanya. Pada penelitian ini\r\nbertujuan untuk mengetahui penerimaan dan penggunaan Aplikasi E-LKP (Electronic-Lembar\r\nKinerja Pegawai) UIN Raden Fatah Palembang menggunakan Model for Mandatory Use of\r\nSoftware Technologies (MMUST) dan menggunakan semua variabel pada MMUST yaitu 8\r\nkonstruk berupa Information Quality/Kualitas Informasi, Information Satisfaction/ Kepuasan\r\nInformasi, Social Influence/Pengaruh Sosial, Performance Expectancy/ Harapan Kinerja,\r\nAttitude/Sikap, Use/Penggunaan, Overall Satisfaction/Kepuasan Keseluruhan, dan Net\r\nBenefits/Manfaat bersih. Data dalam penelitian ini dikumpulkan menggunakan kuesioner yang\r\ndisebarkan kepada 186 responden. Analisis data yang digunakan yaitu menggunakan PLSSEM dengan tool Smart-PLS versi 3.0. Hasil keseluruhan dari penelitian ini menunjukkan\r\npenerimaan dan penggunaan aplikasi E-LKP UIN Raden Fatah Palembang menggunakan\r\nModel for Mandatory Use of Software Technologies (MMUST) berpengaruh sebesar 92,8%.\r\nDari persentase tersebut dapat disimpulkan bahwa aplikasi E-LKP UIN Raden Fatah\r\nPalembang sudah dapat diterima dan sudah digunakan oleh pengguna yaitu pegawai ASN dan\r\ndosen dengan tugas tambahan.\r\nKata Kunci: E-LKP, Model for Mandatory Use of Software Technologies (MMUST), PLSSEM",analisis penerimaan dan penggunaan aplikasi e lkp uin raden fatah palembang menggunakan model for mandatory use of software technologies electronic lembar kinerja pegawai e lkp merupakan aplikasi universitas islam negeri raden fatah palembang yang berbasis website digunakan oleh pegawai asn dan dosen dengan tugas tambahan dengan tujuan untuk melaporkan hasil kinerjanya pada penelitian ini bertujuan untuk mengetahui penerimaan dan penggunaan aplikasi e lkp electronic lembar kinerja pegawai uin raden fatah palembang menggunakan model for mandatory use of software technologies mmust dan menggunakan semua variabel pada mmust yaitu konstruk berupa information quality kualitas informasi information satisfaction kepuasan informasi social influence pengaruh sosial performance expectancy harapan kinerja attitude sikap use penggunaan overall satisfaction kepuasan keseluruhan dan net benefits manfaat bersih data dalam penelitian ini dikumpulkan menggunakan kuesioner yang disebarkan kepada responden analisis data yang digunakan yaitu menggunakan plssem dengan tool smart pls versi hasil keseluruhan dari penelitian ini menunjukkan penerimaan dan penggunaan aplikasi e lkp uin raden fatah palembang menggunakan model for mandatory use of software technologies mmust berpengaruh sebesar dari persentase tersebut dapat disimpulkan bahwa aplikasi e lkp uin raden fatah palembang sudah dapat diterima dan sudah digunakan oleh pengguna yaitu pegawai asn dan dosen dengan tugas tambahan kata kunci e lkp model for mandatory use of software technologies mmust plssem,"['terima_guna', 'lkp_model_mandatory_use', 'software_technologies', 'electronic', 'lembar', 'kerja_pegawai', 'lkp', 'pegawai_asn', 'tambah', 'lapor', 'tahu', 'terima_guna', 'lkp', 'electronic', 'lembar', 'kerja_pegawai', 'model_mandatory', 'use_software', 'technologies_mmust', 'variabel', 'mmust', 'konstruk', 'information_quality_kualitas', 'information', 'satisfaction', 'puas', 'social', 'influence', 'pengaruh_sosial', 'performance', 'expectancy', 'attitude', 'sikap', 'use_guna', 'overall', 'satisfaction', 'puas', 'net', 'benefits', 'bersih', 'data_kumpul', 'kuesioner_sebar_kepada_responden', 'data', 'plssem', 'tool_smart_pls', 'versi', 'seluruh_tunjuk', 'terima_guna', 'lkp_model_mandatory_use', 'software_technologies', 'mmust', 'pengaruh', 'persentase', 'simpul', 'lkp', 'pegawai_asn', 'tambah', 'lkp_model_mandatory_use', 'software_technologies', 'mmust', 'plssem']"
25415,Sistem informasi Bursa Kerja Khusus Berbasis Web Menggunakan Metode Waterfall Di SMK Muhammadiyah 1 Palembang.,"SISTEM INFORMASI BURSA KERJA KHUSUS BERBASIS WEB MENGGUNAKAN METODE WATERFALL DI SMK MUHAMMADIYAH 1 PALEMBANG\r\n\r\n\r\nABSTRAK\r\n\r\nSMK Muhammadiyah 1 Palembang merupakan sarana pendidikan formal yang membekali siswanya dengan ilmu pengetahuan, keterampilan dan kemampuan untuk bersosialisasi dengan masyarakat. Bursa Kerja Khusus (BKK) adalah sebuah lembaga yang di bentuk di sekolah Negeri maupun Swasta sebagai unit pelaksana yang memberikan pelayanan dan informasi lowongan kerja. BKK SMA merupakan salah satu komponen penting dalam mengukur keberhasilan pendidikan SMA karena BKK menjadi lembaga yang berperan mengoptimalkan penyaluran lulusan SMA dan sumber informasi untuk pencari kerja. SMK  Muhammadiyah 1 Palembang memiliki BKK yang menangani pekerjaan secara manual. Penyampaian informasi lowongan kerja pihak BKK dilakukan dengan menempelkan brosur pada mading atau papan pengumuman yang ada di sekolah ataupun menyampaikan secara langsung pada siswa untuk bisa di sampaikan lagi kepada alumni yang di kenal sehingga hal itu membuat informasi tidak tersampaikan dengan baik. Tujuan dalam penelitian ini adalah untuk membangun sistem informasi bursa kerja khusus berbasis web menggunakan metode waterfall di SMK 1 Muhammdiyah Palembang. Hasil penelitian ini berupa sistem informasi bursa kerja khusus yang terdiri dari aplikasi pengguna dan aplikasi admin untuk mengatur kerja aplikasi pengguna yang telah berhasil dilakukan pengujian dalam pengimplementasiannya.\r\n\r\nKata Kunci: sistem informasi, bursa kerja, waterfall",2021,"Sistem informasi Bursa Kerja Khusus Berbasis Web Menggunakan Metode Waterfall Di SMK Muhammadiyah 1 Palembang. SISTEM INFORMASI BURSA KERJA KHUSUS BERBASIS WEB MENGGUNAKAN METODE WATERFALL DI SMK MUHAMMADIYAH 1 PALEMBANG\r\n\r\n\r\nABSTRAK\r\n\r\nSMK Muhammadiyah 1 Palembang merupakan sarana pendidikan formal yang membekali siswanya dengan ilmu pengetahuan, keterampilan dan kemampuan untuk bersosialisasi dengan masyarakat. Bursa Kerja Khusus (BKK) adalah sebuah lembaga yang di bentuk di sekolah Negeri maupun Swasta sebagai unit pelaksana yang memberikan pelayanan dan informasi lowongan kerja. BKK SMA merupakan salah satu komponen penting dalam mengukur keberhasilan pendidikan SMA karena BKK menjadi lembaga yang berperan mengoptimalkan penyaluran lulusan SMA dan sumber informasi untuk pencari kerja. SMK  Muhammadiyah 1 Palembang memiliki BKK yang menangani pekerjaan secara manual. Penyampaian informasi lowongan kerja pihak BKK dilakukan dengan menempelkan brosur pada mading atau papan pengumuman yang ada di sekolah ataupun menyampaikan secara langsung pada siswa untuk bisa di sampaikan lagi kepada alumni yang di kenal sehingga hal itu membuat informasi tidak tersampaikan dengan baik. Tujuan dalam penelitian ini adalah untuk membangun sistem informasi bursa kerja khusus berbasis web menggunakan metode waterfall di SMK 1 Muhammdiyah Palembang. Hasil penelitian ini berupa sistem informasi bursa kerja khusus yang terdiri dari aplikasi pengguna dan aplikasi admin untuk mengatur kerja aplikasi pengguna yang telah berhasil dilakukan pengujian dalam pengimplementasiannya.\r\n\r\nKata Kunci: sistem informasi, bursa kerja, waterfall",sistem informasi bursa kerja khusus berbasis web menggunakan metode waterfall di smk muhammadiyah palembang sistem informasi bursa kerja khusus berbasis web menggunakan metode waterfall di smk muhammadiyah palembang abstrak smk muhammadiyah palembang merupakan sarana pendidikan formal yang membekali siswanya dengan ilmu pengetahuan keterampilan dan kemampuan untuk bersosialisasi dengan masyarakat bursa kerja khusus bkk adalah sebuah lembaga yang di bentuk di sekolah negeri maupun swasta sebagai unit pelaksana yang memberikan pelayanan dan informasi lowongan kerja bkk sma merupakan salah satu komponen penting dalam mengukur keberhasilan pendidikan sma karena bkk menjadi lembaga yang berperan mengoptimalkan penyaluran lulusan sma dan sumber informasi untuk pencari kerja smk muhammadiyah palembang memiliki bkk yang menangani pekerjaan secara manual penyampaian informasi lowongan kerja pihak bkk dilakukan dengan menempelkan brosur pada mading atau papan pengumuman yang ada di sekolah ataupun menyampaikan secara langsung pada siswa untuk bisa di sampaikan lagi kepada alumni yang di kenal sehingga hal itu membuat informasi tidak tersampaikan dengan baik tujuan dalam penelitian ini adalah untuk membangun sistem informasi bursa kerja khusus berbasis web menggunakan metode waterfall di smk muhammdiyah palembang hasil penelitian ini berupa sistem informasi bursa kerja khusus yang terdiri dari aplikasi pengguna dan aplikasi admin untuk mengatur kerja aplikasi pengguna yang telah berhasil dilakukan pengujian dalam pengimplementasiannya kata kunci sistem informasi bursa kerja waterfall,"['bursa_kerja', 'khusus_waterfall', 'bursa_kerja', 'khusus_waterfall', 'abstrak', 'sarana', 'didik', 'formal', 'bekal', 'siswa', 'ilmu_tahu', 'terampil', 'mampu', 'sosial', 'masyarakat', 'bursa_kerja', 'khusus_bkk', 'lembaga', 'bentuk', 'maupun', 'swasta', 'unit', 'lowong_kerja', 'bkk', 'sma', 'salah_komponen', 'didik', 'sma', 'bkk', 'lembaga', 'peran', 'optimal', 'salur', 'lulus', 'sma', 'sumber', 'cari', 'bkk', 'tangan', 'sampai', 'lowong_kerja', 'pihak', 'bkk', 'tempel', 'brosur', 'mading', 'papan', 'sampai', 'langsung', 'siswa', 'sampai', 'lagi', 'kepada', 'alumni', 'kenal', 'sampai', 'bursa_kerja', 'khusus_waterfall', 'smk', 'muhammdiyah', 'bursa_kerja', 'khusus', 'admin', 'atur', 'bursa_kerja', 'waterfall']"
